Date,World
01-Jan-2010, 0.51 
04-Jan-2010, 0.60 
05-Jan-2010, 0.62 
06-Jan-2010, 0.69 
07-Jan-2010, 0.75 
08-Jan-2010, 0.81 
11-Jan-2010, 0.78 
12-Jan-2010, 0.70 
13-Jan-2010, 0.66 
14-Jan-2010, 0.66 
15-Jan-2010, 0.59 
18-Jan-2010, 0.57 
19-Jan-2010, 0.58 
20-Jan-2010, 0.51 
21-Jan-2010, 0.40 
22-Jan-2010, 0.29 
25-Jan-2010, 0.32 
26-Jan-2010, 0.36 
27-Jan-2010, 0.33 
28-Jan-2010, 0.29 
29-Jan-2010, 0.28 
01-Feb-2010, 0.33 
02-Feb-2010, 0.33 
03-Feb-2010, 0.37 
04-Feb-2010, 0.25 
05-Feb-2010, 0.11 
08-Feb-2010, 0.07 
09-Feb-2010, 0.12 
10-Feb-2010, 0.20 
11-Feb-2010, 0.27 
12-Feb-2010, 0.32 
15-Feb-2010, 0.33 
16-Feb-2010, 0.27 
17-Feb-2010, 0.34 
18-Feb-2010, 0.38 
19-Feb-2010, 0.43 
22-Feb-2010, 0.42 
23-Feb-2010, 0.27 
24-Feb-2010, 0.24 
25-Feb-2010, 0.14 
26-Feb-2010, 0.16 
01-Mar-2010, 0.20 
02-Mar-2010, 0.23 
03-Mar-2010, 0.28 
04-Mar-2010, 0.30 
05-Mar-2010, 0.48 
08-Mar-2010, 0.51 
09-Mar-2010, 0.51 
10-Mar-2010, 0.52 
11-Mar-2010, 0.55 
12-Mar-2010, 0.52 
15-Mar-2010, 0.44 
16-Mar-2010, 0.43 
17-Mar-2010, 0.53 
18-Mar-2010, 0.50 
19-Mar-2010, 0.41 
22-Mar-2010, 0.35 
23-Mar-2010, 0.39 
24-Mar-2010, 0.41 
25-Mar-2010, 0.46 
26-Mar-2010, 0.46 
29-Mar-2010, 0.48 
30-Mar-2010, 0.45 
31-Mar-2010, 0.48 
01-Apr-2010, 0.53 
02-Apr-2010, 0.57 
05-Apr-2010, 0.65 
06-Apr-2010, 0.74 
07-Apr-2010, 0.63 
08-Apr-2010, 0.61 
09-Apr-2010, 0.67 
12-Apr-2010, 0.72 
13-Apr-2010, 0.62 
14-Apr-2010, 0.76 
15-Apr-2010, 0.80 
16-Apr-2010, 0.60 
19-Apr-2010, 0.53 
20-Apr-2010, 0.59 
21-Apr-2010, 0.56 
22-Apr-2010, 0.50 
23-Apr-2010, 0.54 
26-Apr-2010, 0.54 
27-Apr-2010, 0.22 
28-Apr-2010, 0.12 
29-Apr-2010, 0.25 
30-Apr-2010, 0.18 
03-May-2010, 0.29 
04-May-2010, (0.03)
05-May-2010, (0.26)
06-May-2010, (0.78)
07-May-2010, (1.12)
10-May-2010, (0.33)
11-May-2010, (0.37)
12-May-2010, (0.17)
13-May-2010, (0.16)
14-May-2010, (0.48)
17-May-2010, (0.55)
18-May-2010, (0.65)
19-May-2010, (0.97)
20-May-2010, (1.46)
21-May-2010, (1.40)
24-May-2010, (1.32)
25-May-2010, (1.51)
26-May-2010, (1.26)
27-May-2010, (0.86)
28-May-2010, (0.84)
31-May-2010, (0.85)
01-Jun-2010, (0.94)
02-Jun-2010, (0.88)
03-Jun-2010, (0.78)
04-Jun-2010, (1.05)
07-Jun-2010, (1.22)
08-Jun-2010, (1.25)
09-Jun-2010, (1.20)
10-Jun-2010, (0.96)
11-Jun-2010, (0.99)
14-Jun-2010, (0.90)
15-Jun-2010, (0.75)
16-Jun-2010, (0.69)
17-Jun-2010, (0.73)
18-Jun-2010, (0.59)
21-Jun-2010, (0.41)
22-Jun-2010, (0.58)
23-Jun-2010, (0.67)
24-Jun-2010, (0.79)
25-Jun-2010, (0.81)
28-Jun-2010, (0.92)
29-Jun-2010, (1.20)
30-Jun-2010, (1.21)
01-Jul-2010, (1.24)
02-Jul-2010, (1.14)
05-Jul-2010, (1.18)
06-Jul-2010, (1.11)
07-Jul-2010, (1.00)
08-Jul-2010, (0.84)
09-Jul-2010, (0.71)
12-Jul-2010, (0.73)
13-Jul-2010, (0.59)
14-Jul-2010, (0.68)
15-Jul-2010, (0.71)
16-Jul-2010, (0.84)
19-Jul-2010, (0.77)
20-Jul-2010, (0.71)
21-Jul-2010, (0.73)
22-Jul-2010, (0.60)
23-Jul-2010, (0.43)
26-Jul-2010, (0.34)
27-Jul-2010, (0.24)
28-Jul-2010, (0.31)
29-Jul-2010, (0.29)
30-Jul-2010, (0.37)
02-Aug-2010, (0.26)
03-Aug-2010, (0.34)
04-Aug-2010, (0.27)
05-Aug-2010, (0.33)
06-Aug-2010, (0.41)
09-Aug-2010, (0.37)
10-Aug-2010, (0.51)
11-Aug-2010, (0.70)
12-Aug-2010, (0.72)
13-Aug-2010, (0.79)
16-Aug-2010, (0.97)
17-Aug-2010, (0.82)
18-Aug-2010, (0.78)
19-Aug-2010, (0.85)
20-Aug-2010, (0.87)
23-Aug-2010, (0.80)
24-Aug-2010, (1.03)
25-Aug-2010, (1.04)
26-Aug-2010, (1.05)
27-Aug-2010, (0.83)
30-Aug-2010, (1.03)
31-Aug-2010, (1.13)
01-Sep-2010, (0.85)
02-Sep-2010, (0.75)
03-Sep-2010, (0.60)
06-Sep-2010, (0.57)
07-Sep-2010, (0.67)
08-Sep-2010, (0.63)
09-Sep-2010, (0.52)
10-Sep-2010, (0.49)
13-Sep-2010, (0.44)
14-Sep-2010, (0.53)
15-Sep-2010, (0.45)
16-Sep-2010, (0.42)
17-Sep-2010, (0.45)
20-Sep-2010, (0.44)
21-Sep-2010, (0.46)
22-Sep-2010, (0.56)
23-Sep-2010, (0.58)
24-Sep-2010, (0.48)
27-Sep-2010, (0.51)
28-Sep-2010, (0.61)
29-Sep-2010, (0.48)
30-Sep-2010, (0.45)
01-Oct-2010, (0.43)
04-Oct-2010, (0.47)
05-Oct-2010, (0.42)
06-Oct-2010, (0.45)
07-Oct-2010, (0.44)
08-Oct-2010, (0.38)
11-Oct-2010, (0.31)
12-Oct-2010, (0.32)
13-Oct-2010, (0.25)
14-Oct-2010, (0.18)
15-Oct-2010, (0.13)
18-Oct-2010, (0.16)
19-Oct-2010, (0.20)
20-Oct-2010, (0.21)
21-Oct-2010, (0.18)
22-Oct-2010, (0.15)
25-Oct-2010, (0.13)
26-Oct-2010, (0.03)
27-Oct-2010, (0.04)
28-Oct-2010, (0.05)
29-Oct-2010, (0.12)
01-Nov-2010, (0.12)
02-Nov-2010, (0.10)
03-Nov-2010, (0.08)
04-Nov-2010, (0.04)
05-Nov-2010, 0.05 
08-Nov-2010, 0.04 
09-Nov-2010, 0.10 
10-Nov-2010, 0.08 
11-Nov-2010, (0.06)
12-Nov-2010, (0.02)
15-Nov-2010, 0.08 
16-Nov-2010, (0.10)
17-Nov-2010, (0.08)
18-Nov-2010, 0.07 
19-Nov-2010, 0.09 
22-Nov-2010, (0.03)
23-Nov-2010, (0.20)
24-Nov-2010, (0.04)
25-Nov-2010, (0.04)
26-Nov-2010, (0.11)
29-Nov-2010, (0.20)
30-Nov-2010, (0.37)
01-Dec-2010, (0.10)
02-Dec-2010, 0.04 
03-Dec-2010, 0.12 
06-Dec-2010, 0.13 
07-Dec-2010, 0.41 
08-Dec-2010, 0.46 
09-Dec-2010, 0.38 
10-Dec-2010, 0.42 
13-Dec-2010, 0.40 
14-Dec-2010, 0.49 
15-Dec-2010, 0.47 
16-Dec-2010, 0.36 
17-Dec-2010, 0.29 
20-Dec-2010, 0.26 
21-Dec-2010, 0.29 
22-Dec-2010, 0.33 
23-Dec-2010, 0.35 
24-Dec-2010, 0.36 
27-Dec-2010, 0.35 
28-Dec-2010, 0.38 
29-Dec-2010, 0.35 
30-Dec-2010, 0.30 
31-Dec-2010, 0.23 
03-Jan-2011, 0.29 
04-Jan-2011, 0.37 
05-Jan-2011, 0.52 
06-Jan-2011, 0.45 
07-Jan-2011, 0.41 
10-Jan-2011, 0.32 
11-Jan-2011, 0.40 
12-Jan-2011, 0.57 
13-Jan-2011, 0.59 
14-Jan-2011, 0.63 
17-Jan-2011, 0.64 
18-Jan-2011, 0.64 
19-Jan-2011, 0.57 
20-Jan-2011, 0.58 
21-Jan-2011, 0.47 
24-Jan-2011, 0.45 
25-Jan-2011, 0.31 
26-Jan-2011, 0.49 
27-Jan-2011, 0.54 
28-Jan-2011, 0.44 
31-Jan-2011, 0.46 
01-Feb-2011, 0.62 
02-Feb-2011, 0.71 
03-Feb-2011, 0.70 
04-Feb-2011, 0.79 
07-Feb-2011, 0.80 
08-Feb-2011, 0.83 
09-Feb-2011, 0.77 
10-Feb-2011, 0.79 
11-Feb-2011, 0.74 
14-Feb-2011, 0.75 
15-Feb-2011, 0.65 
16-Feb-2011, 0.69 
17-Feb-2011, 0.63 
18-Feb-2011, 0.59 
21-Feb-2011, 0.52 
22-Feb-2011, 0.37 
23-Feb-2011, 0.34 
24-Feb-2011, 0.29 
25-Feb-2011, 0.34 
28-Feb-2011, 0.39 
01-Mar-2011, 0.43 
02-Mar-2011, 0.46 
03-Mar-2011, 0.61 
04-Mar-2011, 0.53 
07-Mar-2011, 0.49 
08-Mar-2011, 0.53 
09-Mar-2011, 0.46 
10-Mar-2011, 0.31 
11-Mar-2011, 0.32 
14-Mar-2011, 0.26 
15-Mar-2011, 0.07 
16-Mar-2011, (0.16)
17-Mar-2011, (0.09)
18-Mar-2011, 0.01 
21-Mar-2011, 0.24 
22-Mar-2011, 0.32 
23-Mar-2011, 0.38 
24-Mar-2011, 0.49 
25-Mar-2011, 0.59 
28-Mar-2011, 0.53 
29-Mar-2011, 0.59 
30-Mar-2011, 0.64 
31-Mar-2011, 0.64 
01-Apr-2011, 0.67 
04-Apr-2011, 0.65 
05-Apr-2011, 0.71 
06-Apr-2011, 0.79 
07-Apr-2011, 0.76 
08-Apr-2011, 0.77 
11-Apr-2011, 0.80 
12-Apr-2011, 0.65 
13-Apr-2011, 0.63 
14-Apr-2011, 0.59 
15-Apr-2011, 0.46 
18-Apr-2011, 0.30 
19-Apr-2011, 0.36 
20-Apr-2011, 0.48 
21-Apr-2011, 0.50 
22-Apr-2011, 0.51 
25-Apr-2011, 0.49 
26-Apr-2011, 0.46 
27-Apr-2011, 0.51 
28-Apr-2011, 0.52 
29-Apr-2011, 0.49 
02-May-2011, 0.49 
03-May-2011, 0.38 
04-May-2011, 0.36 
05-May-2011, 0.22 
06-May-2011, 0.18 
09-May-2011, 0.10 
10-May-2011, 0.17 
11-May-2011, 0.11 
12-May-2011, 0.17 
13-May-2011, 0.05 
16-May-2011, (0.00)
17-May-2011, (0.02)
18-May-2011, (0.00)
19-May-2011, (0.06)
20-May-2011, (0.17)
23-May-2011, (0.26)
24-May-2011, (0.19)
25-May-2011, (0.10)
26-May-2011, (0.12)
27-May-2011, (0.08)
30-May-2011, (0.08)
31-May-2011, (0.02)
01-Jun-2011, (0.17)
02-Jun-2011, (0.08)
03-Jun-2011, (0.07)
06-Jun-2011, (0.19)
07-Jun-2011, (0.18)
08-Jun-2011, (0.37)
09-Jun-2011, (0.32)
10-Jun-2011, (0.55)
13-Jun-2011, (0.52)
14-Jun-2011, (0.41)
15-Jun-2011, (0.62)
16-Jun-2011, (0.78)
17-Jun-2011, (0.74)
20-Jun-2011, (0.68)
21-Jun-2011, (0.52)
22-Jun-2011, (0.44)
23-Jun-2011, (0.62)
24-Jun-2011, (0.68)
27-Jun-2011, (0.67)
28-Jun-2011, (0.53)
29-Jun-2011, (0.38)
30-Jun-2011, (0.11)
01-Jul-2011, 0.01 
04-Jul-2011, 0.00 
05-Jul-2011, (0.14)
06-Jul-2011, (0.29)
07-Jul-2011, (0.27)
08-Jul-2011, (0.46)
11-Jul-2011, (0.96)
12-Jul-2011, (1.03)
13-Jul-2011, (0.97)
14-Jul-2011, (0.94)
15-Jul-2011, (1.06)
18-Jul-2011, (1.11)
19-Jul-2011, (0.94)
20-Jul-2011, (0.72)
21-Jul-2011, (0.44)
22-Jul-2011, (0.42)
25-Jul-2011, (0.52)
26-Jul-2011, (0.54)
27-Jul-2011, (0.65)
28-Jul-2011, (0.72)
29-Jul-2011, (0.97)
01-Aug-2011, (0.98)
02-Aug-2011, (1.23)
03-Aug-2011, (1.26)
04-Aug-2011, (1.68)
05-Aug-2011, (1.82)
08-Aug-2011, (2.39)
09-Aug-2011, (2.38)
10-Aug-2011, (2.53)
11-Aug-2011, (2.25)
12-Aug-2011, (2.09)
15-Aug-2011, (1.81)
16-Aug-2011, (1.80)
17-Aug-2011, (1.81)
18-Aug-2011, (2.23)
19-Aug-2011, (2.30)
22-Aug-2011, (2.24)
23-Aug-2011, (2.12)
24-Aug-2011, (1.98)
25-Aug-2011, (1.95)
26-Aug-2011, (1.90)
29-Aug-2011, (1.66)
30-Aug-2011, (1.67)
31-Aug-2011, (1.49)
01-Sep-2011, (1.55)
02-Sep-2011, (1.78)
05-Sep-2011, (1.98)
06-Sep-2011, (2.01)
07-Sep-2011, (1.76)
08-Sep-2011, (1.79)
09-Sep-2011, (1.91)
12-Sep-2011, (2.00)
13-Sep-2011, (1.91)
14-Sep-2011, (1.82)
15-Sep-2011, (1.70)
16-Sep-2011, (1.69)
19-Sep-2011, (1.79)
20-Sep-2011, (1.80)
21-Sep-2011, (1.93)
22-Sep-2011, (2.24)
23-Sep-2011, (2.16)
26-Sep-2011, (2.11)
27-Sep-2011, (1.85)
28-Sep-2011, (1.86)
29-Sep-2011, (1.81)
30-Sep-2011, (1.90)
03-Oct-2011, (2.08)
04-Oct-2011, (2.10)
05-Oct-2011, (1.88)
06-Oct-2011, (1.68)
07-Oct-2011, (1.58)
10-Oct-2011, (1.47)
11-Oct-2011, (1.41)
12-Oct-2011, (1.28)
13-Oct-2011, (1.33)
14-Oct-2011, (1.23)
17-Oct-2011, (1.37)
18-Oct-2011, (1.39)
19-Oct-2011, (1.35)
20-Oct-2011, (1.40)
21-Oct-2011, (1.32)
24-Oct-2011, (1.13)
25-Oct-2011, (1.19)
26-Oct-2011, (1.10)
27-Oct-2011, (0.80)
28-Oct-2011, (0.81)
31-Oct-2011, (0.98)
01-Nov-2011, (1.32)
02-Nov-2011, (1.22)
03-Nov-2011, (1.14)
04-Nov-2011, (1.17)
07-Nov-2011, (1.20)
08-Nov-2011, (1.12)
09-Nov-2011, (1.34)
10-Nov-2011, (1.34)
11-Nov-2011, (1.22)
14-Nov-2011, (1.28)
15-Nov-2011, (1.34)
16-Nov-2011, (1.32)
17-Nov-2011, (1.32)
18-Nov-2011, (1.30)
21-Nov-2011, (1.35)
22-Nov-2011, (1.36)
23-Nov-2011, (1.44)
24-Nov-2011, (1.38)
25-Nov-2011, (1.34)
28-Nov-2011, (1.22)
29-Nov-2011, (1.12)
30-Nov-2011, (1.00)
01-Dec-2011, (0.91)
02-Dec-2011, (0.87)
05-Dec-2011, (0.80)
06-Dec-2011, (0.81)
07-Dec-2011, (0.92)
08-Dec-2011, (1.01)
09-Dec-2011, (0.98)
12-Dec-2011, (1.05)
13-Dec-2011, (1.06)
14-Dec-2011, (1.12)
15-Dec-2011, (1.11)
16-Dec-2011, (1.10)
19-Dec-2011, (1.08)
20-Dec-2011, (0.95)
21-Dec-2011, (0.85)
22-Dec-2011, (0.81)
23-Dec-2011, (0.77)
26-Dec-2011, (0.78)
27-Dec-2011, (0.82)
28-Dec-2011, (0.87)
29-Dec-2011, (0.87)
30-Dec-2011, (0.90)
02-Jan-2012, (0.84)
03-Jan-2012, (0.73)
04-Jan-2012, (0.71)
05-Jan-2012, (0.74)
06-Jan-2012, (0.73)
09-Jan-2012, (0.76)
10-Jan-2012, (0.72)
11-Jan-2012, (0.72)
12-Jan-2012, (0.66)
13-Jan-2012, (0.66)
16-Jan-2012, (0.62)
17-Jan-2012, (0.63)
18-Jan-2012, (0.61)
19-Jan-2012, (0.50)
20-Jan-2012, (0.43)
23-Jan-2012, (0.36)
24-Jan-2012, (0.36)
25-Jan-2012, (0.35)
26-Jan-2012, (0.35)
27-Jan-2012, (0.34)
30-Jan-2012, (0.45)
31-Jan-2012, (0.42)
01-Feb-2012, (0.34)
02-Feb-2012, (0.32)
03-Feb-2012, (0.19)
06-Feb-2012, (0.19)
07-Feb-2012, (0.17)
08-Feb-2012, (0.14)
09-Feb-2012, (0.13)
10-Feb-2012, (0.27)
13-Feb-2012, (0.22)
14-Feb-2012, (0.27)
15-Feb-2012, (0.31)
16-Feb-2012, (0.29)
17-Feb-2012, (0.19)
20-Feb-2012, (0.17)
21-Feb-2012, (0.13)
22-Feb-2012, (0.15)
23-Feb-2012, (0.16)
24-Feb-2012, (0.18)
27-Feb-2012, (0.24)
28-Feb-2012, (0.21)
29-Feb-2012, (0.12)
01-Mar-2012, (0.08)
02-Mar-2012, (0.07)
05-Mar-2012, (0.11)
06-Mar-2012, (0.25)
07-Mar-2012, (0.22)
08-Mar-2012, (0.14)
09-Mar-2012, (0.10)
12-Mar-2012, (0.27)
13-Mar-2012, 0.01 
14-Mar-2012, 0.16 
15-Mar-2012, 0.05 
16-Mar-2012, 0.12 
19-Mar-2012, 0.25 
20-Mar-2012, 0.21 
21-Mar-2012, 0.17 
22-Mar-2012, 0.04 
23-Mar-2012, (0.04)
26-Mar-2012, (0.00)
27-Mar-2012, (0.07)
28-Mar-2012, (0.13)
29-Mar-2012, (0.17)
30-Mar-2012, (0.11)
02-Apr-2012, (0.04)
03-Apr-2012, 0.00 
04-Apr-2012, (0.00)
05-Apr-2012, (0.02)
06-Apr-2012, (0.08)
09-Apr-2012, (0.12)
10-Apr-2012, (0.29)
11-Apr-2012, (0.24)
12-Apr-2012, (0.14)
13-Apr-2012, (0.22)
16-Apr-2012, (0.22)
17-Apr-2012, (0.17)
18-Apr-2012, (0.12)
19-Apr-2012, (0.16)
20-Apr-2012, (0.11)
23-Apr-2012, (0.19)
24-Apr-2012, (0.15)
25-Apr-2012, (0.10)
26-Apr-2012, (0.07)
27-Apr-2012, (0.03)
30-Apr-2012, (0.04)
01-May-2012, (0.01)
02-May-2012, (0.04)
03-May-2012, (0.05)
04-May-2012, (0.14)
07-May-2012, (0.15)
08-May-2012, (0.23)
09-May-2012, (0.31)
10-May-2012, (0.27)
11-May-2012, (0.31)
14-May-2012, (0.52)
15-May-2012, (0.55)
16-May-2012, (0.58)
17-May-2012, (0.71)
18-May-2012, (0.80)
21-May-2012, (0.68)
22-May-2012, (0.57)
23-May-2012, (0.62)
24-May-2012, (0.58)
25-May-2012, (0.56)
28-May-2012, (0.60)
29-May-2012, (0.59)
30-May-2012, (0.77)
31-May-2012, (0.85)
01-Jun-2012, (1.01)
04-Jun-2012, (1.00)
05-Jun-2012, (0.91)
06-Jun-2012, (0.75)
07-Jun-2012, (0.65)
08-Jun-2012, (0.69)
11-Jun-2012, (0.70)
12-Jun-2012, (0.69)
13-Jun-2012, (0.76)
14-Jun-2012, (0.74)
15-Jun-2012, (0.81)
18-Jun-2012, (0.71)
19-Jun-2012, (0.55)
20-Jun-2012, (0.36)
21-Jun-2012, (0.34)
22-Jun-2012, (0.25)
25-Jun-2012, (0.46)
26-Jun-2012, (0.42)
27-Jun-2012, (0.41)
28-Jun-2012, (0.46)
29-Jun-2012, (0.26)
02-Jul-2012, (0.21)
03-Jul-2012, (0.11)
04-Jul-2012, (0.13)
05-Jul-2012, (0.16)
06-Jul-2012, (0.28)
09-Jul-2012, (0.39)
10-Jul-2012, (0.39)
11-Jul-2012, (0.37)
12-Jul-2012, (0.47)
13-Jul-2012, (0.44)
16-Jul-2012, (0.38)
17-Jul-2012, (0.33)
18-Jul-2012, (0.31)
19-Jul-2012, (0.22)
20-Jul-2012, (0.35)
23-Jul-2012, (0.55)
24-Jul-2012, (0.59)
25-Jul-2012, (0.57)
26-Jul-2012, (0.46)
27-Jul-2012, (0.24)
30-Jul-2012, (0.24)
31-Jul-2012, (0.30)
01-Aug-2012, (0.21)
02-Aug-2012, (0.31)
03-Aug-2012, (0.19)
06-Aug-2012, (0.08)
07-Aug-2012, 0.08 
08-Aug-2012, 0.05 
09-Aug-2012, 0.09 
10-Aug-2012, 0.04 
13-Aug-2012, 0.01 
14-Aug-2012, 0.05 
15-Aug-2012, 0.20 
16-Aug-2012, 0.22 
17-Aug-2012, 0.22 
20-Aug-2012, 0.19 
21-Aug-2012, 0.20 
22-Aug-2012, 0.09 
23-Aug-2012, (0.03)
24-Aug-2012, (0.12)
27-Aug-2012, (0.11)
28-Aug-2012, (0.15)
29-Aug-2012, (0.13)
30-Aug-2012, (0.19)
31-Aug-2012, (0.20)
03-Sep-2012, (0.22)
04-Sep-2012, (0.14)
05-Sep-2012, (0.08)
06-Sep-2012, 0.19 
07-Sep-2012, 0.28 
10-Sep-2012, 0.28 
11-Sep-2012, 0.32 
12-Sep-2012, 0.49 
13-Sep-2012, 0.51 
14-Sep-2012, 0.72 
17-Sep-2012, 0.59 
18-Sep-2012, 0.45 
19-Sep-2012, 0.45 
20-Sep-2012, 0.33 
21-Sep-2012, 0.32 
24-Sep-2012, 0.28 
25-Sep-2012, 0.23 
26-Sep-2012, 0.03 
27-Sep-2012, 0.06 
28-Sep-2012, 0.01 
01-Oct-2012, 0.02 
02-Oct-2012, 0.04 
03-Oct-2012, 0.05 
04-Oct-2012, 0.16 
05-Oct-2012, 0.21 
08-Oct-2012, 0.15 
09-Oct-2012, 0.14 
10-Oct-2012, 0.10 
11-Oct-2012, 0.14 
12-Oct-2012, 0.12 
15-Oct-2012, 0.14 
16-Oct-2012, 0.22 
17-Oct-2012, 0.41 
18-Oct-2012, 0.43 
19-Oct-2012, 0.34 
22-Oct-2012, 0.40 
23-Oct-2012, 0.26 
24-Oct-2012, 0.27 
25-Oct-2012, 0.28 
26-Oct-2012, 0.18 
29-Oct-2012, 0.08 
30-Oct-2012, 0.16 
31-Oct-2012, 0.13 
01-Nov-2012, 0.24 
02-Nov-2012, 0.26 
05-Nov-2012, 0.23 
06-Nov-2012, 0.30 
07-Nov-2012, 0.20 
08-Nov-2012, 0.09 
09-Nov-2012, 0.04 
12-Nov-2012, 0.04 
13-Nov-2012, (0.04)
14-Nov-2012, (0.06)
15-Nov-2012, (0.09)
16-Nov-2012, (0.07)
19-Nov-2012, 0.04 
20-Nov-2012, 0.12 
21-Nov-2012, 0.23 
22-Nov-2012, 0.29 
23-Nov-2012, 0.34 
26-Nov-2012, 0.33 
27-Nov-2012, 0.37 
28-Nov-2012, 0.35 
29-Nov-2012, 0.37 
30-Nov-2012, 0.30 
03-Dec-2012, 0.34 
04-Dec-2012, 0.30 
05-Dec-2012, 0.31 
06-Dec-2012, 0.28 
07-Dec-2012, 0.33 
10-Dec-2012, 0.31 
11-Dec-2012, 0.41 
12-Dec-2012, 0.47 
13-Dec-2012, 0.50 
14-Dec-2012, 0.47 
17-Dec-2012, 0.53 
18-Dec-2012, 0.66 
19-Dec-2012, 0.63 
20-Dec-2012, 0.58 
21-Dec-2012, 0.45 
24-Dec-2012, 0.46 
25-Dec-2012, 0.43 
26-Dec-2012, 0.41 
27-Dec-2012, 0.36 
28-Dec-2012, 0.25 
31-Dec-2012, 0.30 
01-Jan-2013, 0.26 
02-Jan-2013, 0.61 
03-Jan-2013, 0.79 
04-Jan-2013, 0.94 
07-Jan-2013, 0.95 
08-Jan-2013, 0.93 
09-Jan-2013, 0.91 
10-Jan-2013, 0.98 
11-Jan-2013, 0.95 
14-Jan-2013, 0.95 
15-Jan-2013, 0.87 
16-Jan-2013, 0.82 
17-Jan-2013, 0.90 
18-Jan-2013, 0.85 
21-Jan-2013, 0.84 
22-Jan-2013, 0.80 
23-Jan-2013, 0.77 
24-Jan-2013, 0.79 
25-Jan-2013, 0.85 
28-Jan-2013, 0.84 
29-Jan-2013, 0.82 
30-Jan-2013, 0.74 
31-Jan-2013, 0.71 
01-Feb-2013, 0.70 
04-Feb-2013, 0.59 
05-Feb-2013, 0.65 
06-Feb-2013, 0.60 
07-Feb-2013, 0.59 
08-Feb-2013, 0.64 
11-Feb-2013, 0.66 
12-Feb-2013, 0.65 
13-Feb-2013, 0.71 
14-Feb-2013, 0.69 
15-Feb-2013, 0.68 
18-Feb-2013, 0.63 
19-Feb-2013, 0.66 
20-Feb-2013, 0.64 
21-Feb-2013, 0.51 
22-Feb-2013, 0.50 
25-Feb-2013, 0.39 
26-Feb-2013, 0.21 
27-Feb-2013, 0.28 
28-Feb-2013, 0.32 
01-Mar-2013, 0.22 
04-Mar-2013, 0.18 
05-Mar-2013, 0.30 
06-Mar-2013, 0.40 
07-Mar-2013, 0.49 
08-Mar-2013, 0.63 
11-Mar-2013, 0.66 
12-Mar-2013, 0.58 
13-Mar-2013, 0.60 
14-Mar-2013, 0.62 
15-Mar-2013, 0.54 
18-Mar-2013, 0.43 
19-Mar-2013, 0.23 
20-Mar-2013, 0.37 
21-Mar-2013, 0.34 
22-Mar-2013, 0.28 
25-Mar-2013, 0.29 
26-Mar-2013, 0.33 
27-Mar-2013, 0.20 
28-Mar-2013, 0.17 
29-Mar-2013, 0.18 
01-Apr-2013, 0.13 
02-Apr-2013, 0.14 
03-Apr-2013, 0.08 
04-Apr-2013, 0.02 
05-Apr-2013, (0.07)
08-Apr-2013, 0.02 
09-Apr-2013, 0.10 
10-Apr-2013, 0.26 
11-Apr-2013, 0.29 
12-Apr-2013, 0.19 
15-Apr-2013, 0.02 
16-Apr-2013, 0.06 
17-Apr-2013, (0.04)
18-Apr-2013, (0.11)
19-Apr-2013, (0.09)
22-Apr-2013, (0.05)
23-Apr-2013, 0.04 
24-Apr-2013, 0.12 
25-Apr-2013, 0.17 
26-Apr-2013, 0.18 
29-Apr-2013, 0.21 
30-Apr-2013, 0.24 
01-May-2013, 0.18 
02-May-2013, 0.23 
03-May-2013, 0.46 
06-May-2013, 0.52 
07-May-2013, 0.59 
08-May-2013, 0.58 
09-May-2013, 0.58 
10-May-2013, 0.72 
13-May-2013, 0.66 
14-May-2013, 0.73 
15-May-2013, 0.68 
16-May-2013, 0.63 
17-May-2013, 0.68 
20-May-2013, 0.85 
21-May-2013, 0.82 
22-May-2013, 0.81 
23-May-2013, 0.68 
24-May-2013, 0.53 
27-May-2013, 0.50 
28-May-2013, 0.73 
29-May-2013, 0.67 
30-May-2013, 0.65 
31-May-2013, 0.62 
03-Jun-2013, 0.57 
04-Jun-2013, 0.59 
05-Jun-2013, 0.42 
06-Jun-2013, 0.33 
07-Jun-2013, 0.49 
10-Jun-2013, 0.56 
11-Jun-2013, 0.30 
12-Jun-2013, 0.26 
13-Jun-2013, 0.23 
14-Jun-2013, 0.18 
17-Jun-2013, 0.22 
18-Jun-2013, 0.32 
19-Jun-2013, 0.40 
20-Jun-2013, 0.28 
21-Jun-2013, 0.28 
24-Jun-2013, 0.17 
